id,name,network_wikidata_uri,operator_wikidata_uri,city_wikidata_uri,address,totalDocks,availableDocks,latitude,longitude
506,506 - Albarracín - Julián Camarillo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Albarracin, sn,",24,23,40.433973,-3.632516
505,"505 - Castillo de Uclés, 37",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Castillo de Ucles, 37,",24,16,40.431525,-3.623066
435,435 - San Claudio,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle San Claudio, 150 ,",24,11,40.389029,-3.63954
508-old,508-old - Alcala  (acera de tránsito peatonal),http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Alcala  (acera de tránsito peatonal),",0,0,40.449104,-3.609601
302,302 - Ps. Dirección B - Pque A. Rguez Sahagún,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Dirección, 330, (enfrente) ,",24,1,40.470245,-3.703955
463,"463 - Casalarreina, 18",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Casalarreina, 18,",24,11,40.409391,-3.612319
464,464 - Univ. Rey Juan Carlos - Campus Madrid,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Daroca 321,",24,13,40.40634,-3.612834
400,400 - Metro Ciudad de los Ángeles,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de los Gigantes y Cabezudos, 4,",24,13,40.360647,-3.693997
307,307 - Metro Valdezarza,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle San Restituto, 74,",24,9,40.46588,-3.71693
303,303 - Ps. Dirección A - Pque A. Rguez Sahagún,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Dirección, 161,",24,14,40.467789,-3.708085
576,"576 - El Ferrol, 18",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida El Ferrol, 18,",24,4,40.474313,-3.705105
577,577 - Monforte de Lemos - Plaza de Mondariz,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Aurora boreal, 19 ,",24,12,40.479,-3.705669
309,309 - Ofelia Nieto - Villaamil,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ofelia Nieto, 75,",24,0,40.462051,-3.708734
308,308 - María Auxiliadora - Francos Rodríguez,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle María Auxiliadora, 1 ,",24,2,40.457729,-3.713461
510,510 - Metro Avenida de Guadalajara,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Guadalajara, 101,",24,12,40.42219,-3.613462
511,511 - Aquitania 31,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Aquitania, 31,",27,3,40.419123,-3.617267
512,512 - Semilla - Aparejadores,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de los Aparejadores, 24,",24,9,40.426679,-3.61537
513,513 - Centro Deportivo Mpal. Pepu Hernández,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Niza, 9,",27,10,40.427121,-3.606454
514,514 - María Sevilla Diago,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Maria Sevilla Diago, 5,",24,3,40.43283,-3.610951
515,"515 - Avenida de Hellin, 13",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Hellin, 13,",24,9,40.430917,-3.6158
359,359 - El Toboso - Zaida,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de El Toboso, 115,",23,11,40.39299,-3.73634
360,360 - Ntra. Sra. Fátima - Ntra. Sra. de Luz,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Nuestra Señora de Fatima, 34,",23,7,40.384015,-3.747088
361,361 - Metro Pan Bendito,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Abrantes, 106 ,",23,16,40.377347,-3.732667
441,441 - Estación de tren de Santa Eugenia,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Santa Eugenia,1 ,",24,14,40.386008,-3.609482
442,442 - Santa Eugenia - Zazuar,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",27,10,40.383059,-3.60463
443,"443 - Fuentespina, 33",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Fuentespina, 33,",24,10,40.379415,-3.607248
362,"362 - Hilario Herranz Establos, 36",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Hilario Herránz Establos , 36,",27,18,40.372839,-3.726638
557,557 - Metro Alameda de Osuna,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Rioja, 13,",24,8,40.457467,-3.588151
290,290 - Francisco Suárez - Paseo de La Habana,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Francisco Suárez, 28 ,",23,8,40.464378,-3.679944
529,"529 - Lopez de Hoyos , 478",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle López de Hoyos, 478,",23,12,40.47175,-3.649843
530,530 - Metro Mar de Cristal,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de los Emigrantes, 15,",27,21,40.468575,-3.637883
531,531 - Metro Parque de Santa María,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Santa Virgilia, 6,",23,0,40.476878,-3.645074
533,"533 - San Luis, 23",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de San Luis, 23,",23,3,40.471487,-3.655115
106A,106A - Plaza de Colón A,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Serrano nº 32,",19,13,40.424924,-3.687807
582,582 - Isla Graciosa - Isla de Java,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de la Isla Graciosa, 2,",24,8,40.492622,-3.686266
583,583 - Ángel Múgica - Marcos de Orueta,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Angel Mugica, 3,",24,19,40.484683,-3.68529
584,584 - Metro Montecarmelo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Monasterio de Silos, 63A,",24,1,40.50501,-3.696033
585,585 - Metro Fuencarral,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Molins de Rey, 8,",24,3,40.495466,-3.693748
586,586 - Caldas Estrach - San Cugat del Vallés,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Caldas de Estrach, 14,",23,2,40.496392,-3.697472
534,"534 - Mesena, 102",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Mesena, 102 ,",24,5,40.467724,-3.663406
273,273 - Delicias - General Lacy,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de las Delicias, 41 ,",19,7,40.403819,-3.690918
587,587 - Metro Paco de Lucía,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Costa Brava, 14,",27,26,40.498924,-3.708657
588,588 - Campo Calatrava - Rda Ingenioso Hidalgo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Av. del Campo de Calatrava, 17,",27,2,40.500522,-3.691123
589,589 - Monast. Silos - Monast. Montesclaros,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Monasterio de Silos, 37,",24,24,40.503405,-3.702903
535,535 - Metro Canillas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ramón Power, 2 ,",27,1,40.463575,-3.634999
328,"328 - Cebreros, 97",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Cebreros, 97 ,",23,3,40.403238,-3.752192
329,329 - Metro Laguna,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Alhambra, 56 ,",23,12,40.398816,-3.744452
330,330 - Duquesa de Parcent - Marcelino Castillo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Duquesa de Parcent, 14 ,",23,11,40.395002,-3.744728
331,331 - Valmojado,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Valmojado, 33 ,",24,11,40.396496,-3.757572
332,"332 - Los Yébenes, 159",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de los Yébenes, 159 ,",23,0,40.393028,-3.751817
363,363 - Metro Oporto,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Oporto, 102,",23,20,40.387451,-3.729873
364,364 - Metro Opañel,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Oporto, 34,",23,13,40.385507,-3.723781
536,536 - Boj,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Boj, 4 ,",23,8,40.45602,-3.618082
537,537 - Plaza López de la Plata,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Machupichu, 23,",27,16,40.458415,-3.625794
538,"538 - Haendel, 8",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Haendel, 8,",27,17,40.462751,-3.625321
333,333 - Illescas - Camarena,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Illescas, 104 ,",23,0,40.392175,-3.756232
365,365 - Palacio Vistalegre Arena,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Plaza de Toros, 3 ,",23,15,40.385372,-3.737259
366,366 - Metro Carabanchel,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de Marcelino Camacho, 53 ,",23,23,40.387737,-3.744521
291,291 - Plaza José María Soler,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Alfonso XIII, 113,",23,16,40.458665,-3.667903
292,292 - Centro Deportivo Municipal Pradillo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Pradillo, 33,",23,7,40.449041,-3.671794
494,494 - Metro Pinar de Chamartín,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Arturo Soria, 332,",23,7,40.480694,-3.666529
516,516 - Juan Ignacio Luca Tena - Quinta Molinos,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Juan Ignacio Luca de Tena, 13 ,",27,21,40.447968,-3.631103
368,368 - Eugenia de Montijo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Eugenia de Montijo, 57 ,",15,14,40.379102,-3.747061
369,369 - Junta Municipal Distrito de Carabanchel,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Plaza De la Parroquia, 19 ,",23,4,40.380245,-3.741583
370,370 - Avefría - Plaza de Tarifa,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Avefria, 26,",23,1,40.383869,-3.730802
590,590 - Metro Arroyofresno,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Maria de Maeztu, 50,",27,1,40.49093,-3.727572
517,517 - San Mariano - Circe,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de San Mariano, 52-60 ,",27,27,40.441753,-3.611905
518,518 - Tampico - Plaza Barbados,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Tampico, 71 ,",23,8,40.444569,-3.635345
371,"371 - Joaquin Turina, 49",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Joaquin Turina, 49,",27,14,40.372458,-3.76182
372,"372 - Lonja de la Seda, 33",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Lonja de la Seda, 33,",23,12,40.366122,-3.761583
373,373 - Metro La Peseta,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Salvador Allende, 28 ,",23,11,40.362778,-3.75787
374,374 - Dinero - La Peseta,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Dinero, 38,",27,6,40.362571,-3.750147
375,"375 - Calderilla, 4",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Calderilla, 4,",27,19,40.36515,-3.73866
591,591 - Metro Mirasierra,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Av.Ventisquero de la Condesa, 37,",19,15,40.491082,-3.716229
592,592 - Estación de tren de Pitis,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Gloria Fuertes, 180,",27,8,40.495697,-3.724953
376,376 - Metro Carpetana,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Pinzón, 111 ,",24,7,40.392292,-3.740544
377,377 - Metro Abrantes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida De Abrantes, 55 ,",23,15,40.380918,-3.727836
539,539 - Mota del Cuervo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Mota del Cuervo, 72 ,",24,13,40.464876,-3.631357
334,334 - Metro Campamento,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Seseña, 93 ,",24,10,40.394973,-3.768156
335,"335 - Cardaño, 10",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Plaza Patricio, 5 ,",24,18,40.396598,-3.770575
519,"519 - Troya, 11",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Troya, 11,",24,16,40.436996,-3.611915
378,"378 - Eugenia de Montijo, 83",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Eugenia de Montijo, 83,",24,11,40.375623,-3.750973
379,379 - Antonia Rodríguez Sacristán - Valeriana,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Antonia Rodriguez Sacristan, 4,",24,20,40.373138,-3.747657
495,495 - Caleruega,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Caleruega, 14 ,",24,13,40.478746,-3.670588
593,593 - Metro Avenida de la Ilustración,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Islas Cies, 27,",24,15,40.480274,-3.718691
594,"594 - Calle Pedro Rico, 49",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Pedro Rico, 49,",24,5,40.48194,-3.703918
595,595 - Betanzos - Fermín Caballero,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Betanzos, 68,",24,17,40.481788,-3.713221
596,596 - Metro Lacoma,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ramon Gomez de la Serna, 37,",24,7,40.484328,-3.723826
540,540 - Estación de tren Fuente de la Mora,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Dulce Chacón, S/N ,",24,18,40.48456,-3.663648
336,"336 - Calle Oliva de Plasencia, 1",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Oliva de Plasencia, 1,",24,4,40.378501,-3.779152
337,337 - Metro Aluche,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Valmojado, 295,",18,10,40.386141,-3.760489
338,338 - Guareña - Luis Chamizo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Guareña, 22 ,",18,10,40.386362,-3.765339
339,339 - Estación de tren Las Águilas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de las Aguilas , 110,",24,19,40.381326,-3.78062
597,"597 - Foresta, 8",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de la Foresta nº8,",23,8,40.498533,-3.667777
599,599 - Instalación Deportiva La Cabrera,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle La Cabrera, sn,",27,13,40.472233,-3.719204
343,343 - Metro Aviación Española,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Fuente de Lima, 10,",23,10,40.38359,-3.783393
344,"344 - Ocaña, 103",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Ocaña, 103,",23,8,40.385863,-3.75292
313,"313 - Juan XXIII, 24",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de Juan XXIII, 24,",27,26,40.448084,-3.716936
314,314 - Av. Valladolid - Parque de la Bombilla,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida Valladolid, 47D ,",27,26,40.42966,-3.73068
315,315 - Caroli,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle de Caroli, 10,",23,8,40.45862,-3.784627
316,316 - C. Deportivo Mpal. Ciudad De Los Poetas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Antonio Machado, s/n ,",19,5,40.464397,-3.719954
317,"317 - Antonio Machado, 30",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Antonio Machado, 30,",27,1,40.46827,-3.719217
345,345 - Fuente del Tiro - Avd. de las Águilas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Fuente del Tiro, 72 ,",24,8,40.383088,-3.7798
449,449 - Metro Congosto,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle del Pico Chilegua, 3,",24,14,40.372867,-3.618691
450,"450 - Camino de las Hormigueras, 161",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Camino de las Hormigueras, 161,",24,13,40.376255,-3.637076
294,294 - Edificio Torres Blancas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Clara del Rey, 17 ,",24,16,40.440944,-3.672339
604,604 - Metro Las Tablas,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida del Camino de Santiago, 4,",23,8,40.509104,-3.669552
348,348 - José de Cadalso - Rafael Finat,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle José de cadalso, 62 ,",27,8,40.379591,-3.770248
438,438 - Biblioteca Pública Luis Martín Santos,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Enrique Garcia Alvarez, 5,",27,15,40.380448,-3.614061
451,"451 -  La Granja de San Ildefonso, 14",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Granja de San Idelfonso, 14 ,",27,15,40.368134,-3.622831
452,"452 - Las Suertes, 15",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida de Las Suertes, 15,",23,3,40.371361,-3.607854
453,453 - Metro La Gavia,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Avenida del Ensanche de Vallecas, 9,",27,14,40.37044,-3.61253
454,454 - Gran Vía del Sureste - Las Suertes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Gran Via del Sureste, 22,",27,9,40.36316,-3.589704
267,267 - Paseo de la Chopera - Fernando Poo,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Chopera, 31 ,Comunidad de Madrid España",23,7,40.395,-3.7004
391,391 - Junta Municipal Distrito de Usera,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Rafaela Ybarra, 22,Comunidad de Madrid España",23,19,40.381703,-3.711296
580,580 - Metro Herrera Oria,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"c/ Ginzo de Limia, 47,",23,3,40.48337,-3.706904
150,150 - Castellana - Hermanos Pinzón,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la castellana, 124 ,",23,19,40.4491,-3.6908
157,157 - Plaza de Cuzco,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Paseo de la Castellana, 164 ,Comunidad de Madrid España",23,16,40.459137,-3.689415
395,"395 - Guetaria, 84B",http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Guetaria, 84B,",23,20,40.369168,-3.715691
548,548 - Eduardo Mazón - Guadalajara,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Eduardo Mazón, 1 ,",23,15,40.452148,-3.615416
293,293 - Santa Rita - Clara del Rey,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Santa Rita, 1 ,",23,1,40.445793,-3.668288
520,520 - Niza - Plaza de Grecia,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Av/ de Niza, 67 ,",23,8,40.434281,-3.608116
509,509 - Amposta - Arcos de Jalón,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Amposta s/n (esquina Arcos de Jalón),",23,15,40.42219,-3.61865
558,558 - Biblioteca Pública Mpal. Gloria Fuertes,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"CalleBahía de Cádiz (cruce con Avenida Logroño) ,",23,10,40.461137,-3.593712
561,561 - Plaza Nuestra Señora de Loreto,http://www.wikidata.org/entity/Q17402113,http://www.wikidata.org/entity/Q1094755,http://www.wikidata.org/entity/Q2807,"Calle Cristo del Gran Poder (cruce con calle Alas) ,",23,22,40.472048,-3.585751
