ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,NOMBRE-INSTALACION URI,ACCESIBILIDAD-INSTALACION,Dirección,DISTRITO-INSTALACION,DISTRITO-INSTALACION URI,BARRIO-INSTALACION,BARRIO-INSTALACION URI,CODIGO-POSTAL-INSTALACION,TIPO,AUDIENCIA
50067694,Another way Film Festival 2025 en Mstadero Madrid,Ver en página web,1,1,"L,M,X,J,V,S,D",,2025-10-14T00:00:00Z,2025-10-19T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3665002329089910VgnVCM200000f921e388RCRD,Another way Film Festival 2025 en Mstadero Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PLAZA LEGAZPI 8,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Todos los públicos
50066185,Antonio Palacios en el 80 aniversario de su fallecimiento,Ver en página web,1,1,"X,J",,2025-10-16T00:00:00Z,2025-10-22T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=624edfabaea79910VgnVCM100000891ecb1aRCRD,Antonio Palacios en el 80 aniversario de su fallecimiento,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11951e79ee71c010VgnVCM1000000b205a0aRCRD,Municipal Newspaper Library of Madrid,https://wikidata.org/entity/Q5893994,"1,4,6",CALLE CONDE DUQUE 11,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ConferenciasColoquios,Todos los públicos
50059088,Aprendiendo juegos de rol: 'La llamada de Chtulhu',Ver en página web,1,1,S,11/10/2025;25/10/2025;1/11/2025;8/11/2025;22/11/2025;6/12/2025;,2025-10-04T00:00:00Z,2025-12-13T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc1ab9c5d2859910VgnVCM200000f921e388RCRD,Aprendiendo juegos de rol: 'La llamada de Chtulhu,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas,https://wikidata.org/entity/Q2886368,"1,6",CALLE SAN JUSTO 5,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,CursosTalleres,Todos los públicos
50042035,Aromas de Soledad,Ver en página web,0,1,"M,X,J,V,S,D",,2025-11-20T00:00:00Z,2025-12-07T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=70830ad1e7919910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,ProgramacionDestacadaAgendaCultura,Todos los públicos
12411724,Artemisia. La magia de la luna,Ver en página web,1,1,"L,M,X,J,V,S,D",,2024-07-16T00:00:00Z,2025-12-28T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91dbd257d6d70910VgnVCM1000001d4a900aRCRD,Artemisa: La magia de la luna,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD,Madrid Planetarium,https://wikidata.org/entity/Q9060456,"1,6",AVENIDA PLANETARIO 16,Arganzuela,https://wikidata.org/entity/Q2000929,Legazpi,https://wikidata.org/entity/Q3773990,28045,Exposiciones,Todos los públicos
50053352,Arturo Pueyo Quartet. En colaboración con AIEnRuta Jazz,Entrada: 5 euros Descuentos disponibles,0,0,,,2025-11-04T00:00:00Z,2025-11-04T23:59:00Z,19:00,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Conteporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico Arturo Pueyo Quartet En colaboración con AIEnRuta Jazz 04.11.2025 19.00 h  Nacido en Ibiza en 1991, Arturo Pueyo inicia sus estudios musicales a los 8 años de edad en el Patronato Municipal de Música de su ciudad natal, y solo cinco más tarde, a los 13 años, entra en el Conservatorio Profesional de Música de Ibiza y Formentera donde recibe clases del importante clarinetista Venancio Rius Martí durante un periodo de tres años. Paralelamente, Arturo participa en cursos intensivos y masterclasses impartidos por el propio Venancio y por Yehuda Gilad, principal figura mundial de la escuela técnica estadounidense de clarinete. El año 2010 contempla el momento en que Arturo Pueyo se inicia en el mundo de la música moderna, participando como miembro de diferentes formaciones en las que experimenta una variada paleta de estilos; swing, blues, funk o rock, entre otros. A estas alturas, Arturo Pueyo ha recibido clases magistrales de figuras como Toni Belenguer, Bob Sands, Jorge Pardo, Nitai Hershkovits, Ari Hoening, Kenny Werner, Johannes Weidenmueller, Shai Maestro y Roman Pilon entre otros. Ha dado clases, asimismo, con el saxofonista Maikel Vistel, y ha tocado profesionalmente -y esto es lo más importante- con músicos como Paquito d?Rivera, Antonio Serrano, Ernesto Aurignac, Bob Sands, Deborah Carter o Miguel Blanco. También ha hecho música junto a grandes artistas de otros géneros, como los flamencos Miguel Poveda y Antonio Carmona; Mustafa Zair (música árabe) o Carlton J. Smith (soul). Y todo ello ha sucedido en lugares como el Teatro Real, Auditorio Nacional, Teatro Fernán Gómez, CondeDuque, o en el Corral de Comedias de Alcalá de Henares y en festivales como Le Guess Who! (Holanda), Eivissa Jazz, Festival Internacional de Jazz de Madrid y Festival Internacional de Canarias Jazz &amp;amp; Más, entre otros. En el año 2022 publicó su primer disco como titular. Esta grabación se llama Derroteros y cuenta con colaboraciones como las de Ariel Brínguez, Ángela Cervantes, Daniel Juárez y Miron Rafajlovic. La música contenida en este álbum ha sido presentada en diferentes ocasiones en Madrid, Asturias, Cantabria, Málaga, Granada, Albacete, Murcia, La Rioja y Baleares.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b5b31298bc39910VgnVCM200000f921e388RCRD,JAZZMADRID 25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50072077,Asociación integrando,Ver en página web,1,0,,,2025-10-11T00:00:00Z,2025-10-11T23:59:00Z,19:30,Asociación que trabaja por la integración plena y con identidad propia de las personas migrantes y por mejorar las condiciones de vida en el mundo.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7999540e43a99910VgnVCM100000891ecb1aRCRD,Calle abierta infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c723cd641b99e210VgnVCM2000000c205a0aRCRD,Amós Acero park,https://wikidata.org/entity/Q117837260,2,CALLE SIERRA MOLINA 1,Puente de Vallecas,https://wikidata.org/entity/Q2003054,San Diego,https://wikidata.org/entity/Q11946851,28053,ActividadesCalleArteUrbano,Todos los públicos
50047774,Audiovisual más que humano,"2,00 euros",0,0,,,2025-11-26T00:00:00Z,2025-11-26T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8a9365445339910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,https://wikidata.org/entity/Q56426480,1,CALLE CONDE DUQUE 9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,ProgramacionDestacadaAgendaCultura,Todos los públicos
50076603,Baile social Forró,Ver en página web,1,0,,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a393e1b42b99910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e791bed05ceed310VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal - Eugenio Trías. Casa de Fieras de El Retiro,https://wikidata.org/entity/Q85697904,"1,6",PASEO FERNÁN NÚÑEZ 24,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,Musica,Todos los públicos
50053368,Baldo Martínez,Entrada: 20 euros Descuentos disponibles,0,0,,,2025-11-14T00:00:00Z,2025-11-14T23:59:00Z,19:00,"Sucede cada año y la presente edición de JAZZMADRID no iba a revelarse diferente. Esta cita, que se celebra desde 2014, sigue firme en su empeño en seguir siendo uno de los centros neurálgicos del jazz en Europa. Su presencia entre nosotros es un fenómeno que la gran afición aguarda expectante cada vez que llega el otoño, y su centro de gravedad permanente sigue estando asociado a la solera cultural de los enclaves municipales donde todo acontece: Teatro Fernán Gómez, CentroCentro y Conteporánea Condeduque. E, igualmente, en aquellas otras escenas donde tienen lugar los conciertos de la enseña Villanos del Jazz, que, por quinto año consecutivo, forman parte de la programación oficial del festival: Teatros Pavón, Albéniz, Barceló y Fernán Gómez, Sala Villanos y diferentes auditorios de hasta cuatro localidades de la Comunidad de Madrid. La muestra se desarrollará a lo largo de los meses de septiembre, octubre y noviembre, abriendo ante los ojos y oídos de la afición un vistoso muestrario jazzístico. En el programa se prestará mucha atención, por una parte, a la defensa de la más estricta ortodoxia histórica del género, y, por otra, estará muy presente también la vigilancia de la reivindicación de su libertad como esencia de la condición creadora que tiene esta música para experimentar. La idea sigue rastreando el mejor modo de mostrar todas las tendencias y coloraciones imaginables, renovadoras y también tradicionales del jazz, pues solo con el compendio de ambas es posible mantener activa la memoria, el reto fundamental de cualquiera de nuestras sociedades, ocupadas demasiadas veces en la ilusión del presente, aunque éste ya sea historia cuando se empieza a ser consciente del paso del tiempo. Luis Martín, director artístico Baldo Martínez 14.11.2025 19.00 h  Las propuestas más renovadoras siguen contando con espacio propio en JAZZMADRID a través de varios conciertos. Uno de ellos, el de este cuarteto del contrabajista Baldo Martínez. En este espacio virtual que sirve a este festival para informarles acerca de los artistas que vienen a la programación, se ha dicho ya alguna vez de Baldo que es como un Dave Holland gallego que cada día se parece más a Barry Guy. Hoy hay que volver a repetirlo. En esta aventura con su Cuarteto Edición Especial, un proyecto que nació hace un par de años, convoca a tres torres de alta tensión del jazz contemporáneo. De un lado, sus admirados Román Filiú en saxos, y Chema Sáiz en guitarra; en el otro, el baterista y percusionista Pier Bruera. Los primeros siguen fieles a su filosofía rupturista, ecléctica, de esquiva clasificación, mantenido muy alto el pabellón de la creatividad y la competencia. El argentino Pier Bruera, por su parte, es otro de esos alumnos aventajados a los que ya nos tiene acostumbrados a ver el Centro Superior de Música Musikene. Su estilo se pasea por la música improvisada y el jazz y hace oportunas paradas en un territorio de influencias musicales muy amplias. Gente, en fin, que, cuando decide unir sus destinos, consigue pleno de diez aludiendo a esta Edición Especial en su nombre, porque lo suyo es un enérgico fogonazo de música libre, realmente diferente y, en efecto, muy especial. Jazz polícromo e impredecible, con un fluido diálogo a cuatro bandas alentado por el imparable motor de la improvisación. Un ejemplo soberbio de individualidad expresiva, solo replicada por la improvisación colectiva. Baldo sigue rebuscando raíces para su música en esas fuentes folclóricas que caracterizan su estilo desde la publicación de aquel disco en 1996, No país dos ananos. Edición Especial es la prolongación de ese universo sonoro, que, como ya sucedió hace algunos años con la convocatoria en JAZZMADRID del Cuarteto Europa, sigue replicando la hegemonía de la escena creativa escandinava. Música del mañana que, como todo lo que hace esta gente, individualmente y en conjunto, sigue disponiendo de una rabiosa contemporaneidad.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d81c31298bc39910VgnVCM200000f921e388RCRD,JAZZMADRID 25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
50057823,Baleazaleak,Ver en página web,0,1,"L,M,X,J,V,S,D",,2025-11-08T00:00:00Z,2025-11-09T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=de66e61294759910VgnVCM200000f921e388RCRD,Baleazaleak,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=784d8c7c0f91f010VgnVCM1000000b205a0aRCRD,El Retiro Park,https://wikidata.org/entity/Q1131807,1,AVENIDA MÉXICO 4,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,CuentacuentosTiteresMarionetas,Familias
12817555,Baro d'evel,Desde 27 euros,0,1,"V,S,D",,2025-12-05T00:00:00Z,2025-12-07T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=337bf2a97cac7910VgnVCM1000001d4a900aRCRD,Baro d'evel,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b09c47ca9572910VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,DanzaBaile,Todos los públicos
50017088,Bellezas son cosas encendidas por dentro - Arganzuela,Ver en página web,1,0,,,2025-10-04T00:00:00Z,2025-10-04T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9e851ff37468910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c5c625c0d168510VgnVCM1000001d4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,1,PASEO CHOPERA 10,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ciudad y distritos,Todos los públicos
50067190,Bitácoras de viajero,Ver en página web,1,0,,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,19:00,"Teatro/ Narración a cargo de Edwin Gómez.    Recomendada a partir de 18 años.  Edwin Gomez, narrador oral colombiano presenta este espectáculo de narración oral, compartiendo relatos y experiencias que se han ido guardando en un pequeño baúl viajero, en donde la realidad y la fantasía se mezclan para reflexionar con poética y humor sobre nuestra condición humana, sobre la identidad y el desarraigo, la pobreza y la riqueza, la humildad y la avaricia. Todo desde la voz de un viajero que ha buscado comprender el mundo y sus paradojas a través de la sabiduría que guardan los cuentos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=591362148df79910VgnVCM100000891ecb1aRCRD,Actividades en el Centro Cultural Miguel de Cervantes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Juvenil Miguel de Cervantes,https://wikidata.org/entity/Q110749190,1,CALLE ALIAGA 5,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,TeatroPerformance,Todos los públicos
12808477,Boira,Ver en página web,0,0,,,2025-12-27T00:00:00Z,2025-12-28T23:59:00Z,,"No queda nada para el cumpleaños de Luz.   A Luz, que está triste, algo nublada, le han preparado una fiesta sorpresa de cumpleaños. Emocionante espectáculo multidisciplinar para toda la familia, lleno de imágenes y música, sobre la tristeza y los recursos que necesita la infancia para afrontar sus estados de ánimo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cffb52a730d87910VgnVCM1000001d4a900aRCRD,Navidiez 25 | 26,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=835295423e700910VgnVCM2000001f4a900aRCRD,Matadero Madrid,https://wikidata.org/entity/Q56427524,"1,6",PASEO CHOPERA 14,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,ProgramacionDestacadaAgendaCultura,Familias
50065522,Carrera de orientación deportiva en Puente de Vallecas,Ver en página web,0,0,,,2025-10-19T00:00:00Z,2025-10-19T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df2fe4b314679910VgnVCM200000f921e388RCRD,Carrera de orientación deportiva en Puente de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5be77fb92217e210VgnVCM1000000b205a0aRCRD,Entrevías Forest Park,https://wikidata.org/entity/Q97169678,2,CALLE EMBAJADORES 251,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Entrevías,https://wikidata.org/entity/Q71756,28053,ActividadesDeportivas,Niños
11875736,Centro de Interpretación del Paisaje de la Luz,Ver en página web,0,1,"M,X,J,V,S,D",,2022-12-14T00:00:00Z,2027-01-01T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=842dc5eb8e915810VgnVCM1000001d4a900aRCRD,Centro de Interpretación del Paisaje de la Luz,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ProgramacionDestacadaAgendaCultura,Todos los públicos
12810767,CentroCentro en podcast,Ver en página web,0,0,,,2025-06-23T00:00:00Z,2026-06-23T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1fb7425f291a7910VgnVCM1000001d4a900aRCRD,CentroCentro en podcast,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,https://wikidata.org/entity/Q56426764,1,PLAZA CIBELES 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28014,ConferenciasColoquios,Todos los públicos
50071861,Chapa Choly,Ver en página web,1,0,,,2025-10-10T00:00:00Z,2025-10-10T23:59:00Z,19:30,"Mi maleta de música. Chapa Choly es el nombre de una propuesta de danza, cantos y percusión africana. Su nombre significa mensajeros de la paz, se trata de una agrupación artística formada por muchos integrantes, entre percusionistas, bailarines, cantantes y acróbatas que nos acercan al folklore popular africano.El responsable del grupo es Ndiawar Seck, un artista completo cuyo proyecto es transmitir y enseñar toda la tradición de su país Senegal y a la vez y por extensión la de un continente, África.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9842236ea1a99910VgnVCM100000891ecb1aRCRD,Calle abierta infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c723cd641b99e210VgnVCM2000000c205a0aRCRD,Amós Acero park,https://wikidata.org/entity/Q117837260,2,CALLE SIERRA MOLINA 1,Puente de Vallecas,https://wikidata.org/entity/Q2003054,San Diego,https://wikidata.org/entity/Q11946851,28053,CuentacuentosTiteresMarionetas,Todos los públicos
50031893,Charla Colquio Estigma y Salud Mental,Ver en página web,1,0,,,2025-10-17T00:00:00Z,2025-10-17T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e58c5181a09910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal José Saramago de Santiago de Compostela - Conxo,https://wikidata.org/entity/Q85820002,"1,5,6",AVENIDA MONFORTE DE LEMOS 38,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pilar,https://wikidata.org/entity/Q3773964,28029,ConferenciasColoquios,Todos los públicos
50015011,Charlas con altura: Eugenia Tenenbaum - Tetuan,Ver en página web,1,0,,,2025-10-20T00:00:00Z,2025-10-20T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=187125f9ac558910VgnVCM200000f921e388RCRD,Charlas con altura: Eugenia Tenenbaum,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4f13db5b71c010VgnVCM1000000b205a0aRCRD,Faro de Moncloa,https://wikidata.org/entity/Q386413,1,AVENIDA MEMORIA 2,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,28040,ciudad y distritos,Todos los públicos
50055866,Charlas sobre Tintín,Ver en página web,1,0,,,2025-10-07T00:00:00Z,2025-10-07T23:59:00Z,18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40f9c42915359910VgnVCM200000f921e388RCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Iván de Vargas,https://wikidata.org/entity/Q2886368,"1,6",CALLE SAN JUSTO 5,Centro,https://wikidata.org/entity/Q1763376,Palacio,https://wikidata.org/entity/Q2136510,28005,ConferenciasColoquios,Todos los públicos
50050724,Chicago Mass Choir,Ver en página web,0,1,"L,M,X,J,V,S,D",1/12/2025;4/12/2025;,2025-11-28T00:00:00Z,2025-12-05T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a49031de6839910VgnVCM100000891ecb1aRCRD,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,https://wikidata.org/entity/Q56426930,"1,6",PLAZA COLON 4,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,Musica,Todos los públicos
50066825,Chicas malas,Ver en página web,1,0,,,2025-10-25T00:00:00Z,2025-10-25T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2b595c15eb79910VgnVCM200000f921e388RCRD,Un enemigo del pueblo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Casa de Vacas,https://wikidata.org/entity/Q108328073,1,PASEO COLOMBIA 1,Retiro,https://wikidata.org/entity/Q2002296,Jerónimos,https://wikidata.org/entity/Q10306766,28009,TeatroPerformance,Todos los públicos
